"Team" "Date" "" "Opponent" "" "Cmp" "Att" "Pct" "Yds" "TD" "Att" "Yds" "Avg" "TD" "Plays" "Yds" "Avg" "Pass" "Rush" "Pen" "Tot" "No." "Yds" "Fum" "Int" "TO"
"983" "rutgers" "2017-11-18" "@" "Indiana" "L (0-41)" 17 28 60.7 236 2 48 267 5.6 3 76 503 6.6 11 11 1 23 1 15 0 1 1
"984" "rutgers" "2017-11-25" "" "Michigan State" "L (7-40)" 21 31 67.7 222 1 56 214 3.8 3 87 436 5 15 11 1 27 9 80 0 0 0
"985" "wake-forest" "2017-08-31" "" "Presbyterian" "W (51-7)" 2 9 22.2 41 0 45 207 4.6 1 54 248 4.6 2 10 0 12 5 45 0 1 1
"986" "wake-forest" "2017-09-09" "@" "Boston College" "W (34-10)" 18 41 43.9 163 1 41 142 3.5 0 82 305 3.7 8 10 1 19 0 0 1 3 4
"987" "wake-forest" "2017-09-16" "" "Utah State" "W (46-10)" 15 37 40.5 225 1 31 42 1.4 0 68 267 3.9 7 4 0 11 4 39 0 1 1
"988" "wake-forest" "2017-09-23" "@" "Appalachian State" "W (20-19)" 26 52 50 372 2 35 122 3.5 0 87 494 5.7 16 8 3 27 7 65 0 0 0
"989" "wake-forest" "2017-09-30" "" "Florida State" "L (19-26)" 11 21 52.4 121 1 43 149 3.5 1 64 270 4.2 4 8 3 15 8 70 1 0 1
"990" "wake-forest" "2017-10-07" "@" "Clemson" "L (14-28)" 29 41 70.7 263 2 48 190 4 2 89 453 5.1 13 12 0 25 9 79 1 1 2
"991" "wake-forest" "2017-10-21" "@" "Georgia Tech" "L (24-38)" 5 11 45.5 68 0 66 427 6.5 5 77 495 6.4 5 21 3 29 5 45 0 0 0
"992" "wake-forest" "2017-10-28" "" "Louisville" "W (42-32)" 28 46 60.9 332 1 42 191 4.5 3 88 523 5.9 19 10 1 30 0 0 0 1 1
"993" "wake-forest" "2017-11-04" "@" "Notre Dame" "L (37-48)" 23 38 60.5 330 2 46 380 8.3 4 84 710 8.5 14 16 0 30 5 40 0 0 0
"994" "wake-forest" "2017-11-11" "@" "Syracuse" "W (64-43)" 38 67 56.7 443 3 32 178 5.6 2 99 621 6.3 22 9 2 33 3 25 0 2 2
"995" "wake-forest" "2017-11-18" "" "North Carolina State" "W (30-24)" 34 52 65.4 327 1 42 175 4.2 2 94 502 5.3 16 10 2 28 5 64 2 1 3
"996" "wake-forest" "2017-11-25" "" "Duke" "L (23-31)" 25 44 56.8 346 2 45 97 2.2 2 89 443 5 16 6 0 22 4 20 0 3 3
"997" "wake-forest" "2017-12-29" "N" "Texas A&M*" "W (55-52)" 42 63 66.7 499 4 31 115 3.7 2 94 614 6.5 24 6 2 32 7 75 2 1 3
"998" "california" "2017-09-02" "@" "North Carolina" "W (35-30)" 25 44 56.8 221 1 45 219 4.9 3 89 440 4.9 16 10 2 28 7 50 1 2 3
"999" "california" "2017-09-09" "" "Weber State" "W (33-20)" 25 45 55.6 431 1 38 140 3.7 1 83 571 6.9 14 10 0 24 6 50 3 0 3
"1000" "california" "2017-09-16" "" "Mississippi" "W (27-16)" 26 44 59.1 363 2 29 53 1.8 0 73 416 5.7 11 5 3 19 16 113 0 3 3
"1001" "california" "2017-09-23" "" "Southern California" "L (20-30)" 26 38 68.4 223 2 38 133 3.5 1 76 356 4.7 14 8 0 22 5 53 1 1 2
"1002" "california" "2017-09-30" "@" "Oregon" "L (24-45)" 17 22 77.3 131 1 56 328 5.9 5 78 459 5.9 6 15 3 24 10 110 0 1 1
"1003" "california" "2017-10-07" "@" "Washington" "L (7-38)" 27 42 64.3 215 2 38 162 4.3 3 80 377 4.7 13 8 1 22 6 40 1 0 1
"1004" "california" "2017-10-13" "" "Washington State" "W (37-3)" 32 48 66.7 314 0 26 23 0.9 0 74 337 4.6 10 3 1 16 5 50 2 5 7
"1005" "california" "2017-10-21" "" "Arizona" "L (44-45)" 10 15 66.7 166 2 46 345 7.5 4 61 511 8.4 7 15 2 24 8 88 0 1 1
"1006" "california" "2017-10-28" "@" "Colorado" "L (28-44)" 21 27 77.8 353 3 53 200 3.8 1 80 553 6.9 10 16 1 27 7 58 1 0 1
"1007" "california" "2017-11-04" "" "Oregon State" "W (37-23)" 14 26 53.8 195 1 31 104 3.4 1 57 299 5.2 6 10 2 18 9 99 0 0 0
"1008" "california" "2017-11-18" "@" "Stanford" "L (14-17)" 17 26 65.4 185 1 38 193 5.1 1 64 378 5.9 11 9 1 21 5 40 0 1 1
"1009" "california" "2017-11-24" "@" "UCLA" "L (27-30)" 27 36 75 393 2 37 69 1.9 1 73 462 6.3 16 7 1 24 7 64 1 0 1
"1010" "virginia" "2017-09-02" "" "William & Mary" "W (28-10)" 7 13 53.8 72 0 41 168 4.1 1 54 240 4.4 3 9 0 12 2 10 0 1 1
"1011" "virginia" "2017-09-09" "" "Indiana" "L (17-34)" 19 30 63.3 197 2 41 111 2.7 1 71 308 4.3 11 7 1 19 7 78 0 1 1
"1012" "virginia" "2017-09-16" "" "Connecticut" "W (38-18)" 18 26 69.2 227 2 41 207 5 1 67 434 6.5 10 9 4 23 1 5 1 1 2
"1013" "virginia" "2017-09-22" "@" "Boise State" "W (42-23)" 28 53 52.8 353 1 24 30 1.3 2 77 383 5 16 3 3 22 9 64 0 1 1
"1014" "virginia" "2017-10-07" "" "Duke" "W (28-21)" 14 42 33.3 124 1 32 131 4.1 1 74 255 3.4 8 7 2 17 7 68 0 2 2
"1015" "virginia" "2017-10-14" "@" "North Carolina" "W (20-14)" 7 18 38.9 46 0 35 211 6 2 53 257 4.8 4 7 1 12 6 52 0 3 3
"1016" "virginia" "2017-10-21" "" "Boston College" "L (10-41)" 19 24 79.2 275 3 47 237 5 1 71 512 7.2 12 7 0 19 5 52 0 0 0
"1017" "virginia" "2017-10-28" "@" "Pittsburgh" "L (14-31)" 10 18 55.6 134 1 40 176 4.4 2 58 310 5.3 6 11 2 19 6 65 0 1 1
"1018" "virginia" "2017-11-04" "" "Georgia Tech" "W (40-36)" 6 22 27.3 179 1 52 220 4.2 3 74 399 5.4 5 11 0 16 6 45 0 2 2
"1019" "virginia" "2017-11-11" "@" "Louisville" "L (21-38)" 15 26 57.7 195 3 43 298 6.9 2 69 493 7.1 9 15 3 27 6 65 2 0 2
"1020" "virginia" "2017-11-18" "@" "Miami (FL)" "L (28-44)" 15 28 53.6 210 3 32 148 4.6 2 60 358 6 10 5 0 15 4 40 0 2 2
"1021" "virginia" "2017-11-24" "" "Virginia Tech" "L (0-10)" 14 21 66.7 143 1 53 202 3.8 0 74 345 4.7 7 12 1 20 4 20 0 1 1
"1022" "virginia" "2017-12-28" "@" "Navy*" "L (7-49)" 0 1 0 0 0 76 452 5.9 7 77 452 5.9 0 23 1 24 3 25 0 0 0
"1023" "florida-international" "2017-08-31" "@" "Central Florida" "L (17-61)" 26 33 78.8 439 4 45 157 3.5 4 78 596 7.6 14 9 8 31 9 65 1 1 2
"1024" "florida-international" "2017-09-08" "N" "Alcorn State" "W (17-10)" 22 34 64.7 191 1 25 78 3.1 0 59 269 4.6 8 4 0 12 9 81 0 0 0
"1025" "florida-international" "2017-09-23" "@" "Rice" "W (13-7)" 16 27 59.3 148 0 41 100 2.4 1 68 248 3.6 11 6 2 19 4 30 0 1 1
"1026" "florida-international" "2017-09-30" "" "UNC Charlotte" "W (30-29)" 16 28 57.1 155 1 49 349 7.1 3 77 504 6.5 8 13 2 23 5 40 0 0 0
"1027" "florida-international" "2017-10-07" "@" "Middle Tennessee State" "L (17-37)" 25 31 80.6 250 1 34 176 5.2 3 65 426 6.6 14 12 2 25 4 35 0 0 0
"1028" "florida-international" "2017-10-14" "" "Tulane" "W (23-10)" 5 16 31.3 36 0 40 203 5.1 1 56 239 4.3 1 14 3 18 1 15 1 1 2
"1029" "florida-international" "2017-10-28" "@" "Marshall" "W (41-30)" 33 52 63.5 363 3 29 142 4.9 1 81 505 6.2 19 8 2 29 3 35 1 2 3
"1030" "florida-international" "2017-11-04" "" "Texas-San Antonio" "W (14-7)" 13 22 59.1 105 1 40 156 3.9 0 62 261 4.2 6 9 4 19 5 45 2 0 2
"1031" "florida-international" "2017-11-11" "" "Old Dominion" "L (30-37)" 17 24 70.8 240 2 36 199 5.5 2 60 439 7.3 10 8 3 21 2 15 0 0 0
"1032" "florida-international" "2017-11-18" "@" "Florida Atlantic" "L (24-52)" 18 25 72 239 4 46 333 7.2 3 71 572 8.1 9 16 2 27 8 64 0 1 1
"1033" "florida-international" "2017-11-24" "" "Western Kentucky" "W (41-17)" 30 49 61.2 355 2 28 46 1.6 0 77 401 5.2 17 5 1 23 4 32 3 0 3
"1034" "florida-international" "2017-12-02" "" "Massachusetts" "W (63-45)" 34 49 69.4 392 4 24 156 6.5 2 73 548 7.5 17 8 1 26 6 57 2 1 3
"1035" "florida-international" "2017-12-21" "N" "Temple*" "L (3-28)" 18 28 64.3 254 1 41 141 3.4 3 69 395 5.7 11 7 2 20 10 86 1 0 1
"1036" "oregon" "2017-09-02" "" "Southern Utah" "W (77-21)" 25 48 52.1 266 1 38 99 2.6 2 86 365 4.2 13 5 7 25 5 52 0 2 2
"1037" "oregon" "2017-09-09" "" "Nebraska" "W (42-35)" 19 41 46.3 252 3 29 109 3.8 2 70 361 5.2 11 6 2 19 3 25 0 4 4
"1038" "oregon" "2017-09-16" "@" "Wyoming" "W (49-13)" 10 25 40 66 0 32 117 3.7 1 57 183 3.2 2 6 2 10 6 62 1 1 2
"1039" "oregon" "2017-09-23" "@" "Arizona State" "L (35-37)" 24 39 61.5 347 1 53 142 2.7 3 92 489 5.3 14 8 1 23 6 65 1 0 1
"1040" "oregon" "2017-09-30" "" "California" "W (45-24)" 23 43 53.5 255 3 29 8 0.3 0 72 263 3.7 10 3 4 17 4 37 2 0 2
"1041" "oregon" "2017-10-07" "" "Washington State" "L (10-33)" 24 42 57.1 282 3 25 87 3.5 0 67 369 5.5 10 4 6 19 6 74 2 0 2
"1042" "oregon" "2017-10-14" "@" "Stanford" "L (7-49)" 21 28 75 256 4 41 248 6 2 69 504 7.3 13 9 3 25 2 15 1 1 2
"1043" "oregon" "2017-10-21" "@" "UCLA" "L (14-31)" 21 36 58.3 266 2 37 142 3.8 2 73 408 5.6 11 11 0 22 7 67 0 0 0
"1044" "oregon" "2017-10-28" "" "Utah" "W (41-20)" 25 43 58.1 293 2 30 91 3 0 73 384 5.3 14 4 2 20 5 49 1 0 1
"1045" "oregon" "2017-11-04" "@" "Washington" "L (3-38)" 11 19 57.9 204 2 39 247 6.3 2 58 451 7.8 7 11 1 19 4 35 0 1 1
"1046" "oregon" "2017-11-18" "" "Arizona" "W (48-28)" 18 35 51.4 159 1 45 171 3.8 3 80 330 4.1 8 13 6 27 8 94 0 2 2
"1047" "oregon" "2017-11-25" "" "Oregon State" "W (69-10)" 12 23 52.2 113 1 36 98 2.7 0 59 211 3.6 3 5 7 15 9 86 1 2 3
"1048" "oregon" "2017-12-16" "N" "Boise State*" "L (28-38)" 23 43 53.5 369 2 47 112 2.4 2 90 481 5.3 16 8 4 28 4 50 1 2 3
"1049" "western-michigan" "2017-09-02" "@" "Southern California" "L (31-49)" 23 33 69.7 289 0 34 232 6.8 6 67 521 7.8 13 12 0 25 9 94 0 2 2
"1050" "western-michigan" "2017-09-09" "@" "Michigan State" "L (14-28)" 13 21 61.9 161 1 49 296 6 3 70 457 6.5 9 12 0 21 3 30 1 1 2
"1051" "western-michigan" "2017-09-16" "" "Idaho" "W (37-28)" 16 26 61.5 229 3 34 170 5 1 60 399 6.7 5 8 2 15 6 44 2 1 3
"1052" "western-michigan" "2017-09-23" "" "Wagner" "W (49-14)" 8 16 50 57 0 35 56 1.6 2 51 113 2.2 2 6 3 11 6 53 1 0 1
"1053" "western-michigan" "2017-09-30" "" "Ball State" "W (55-3)" 23 43 53.5 175 0 30 63 2.1 0 73 238 3.3 8 6 1 15 7 70 1 1 2
"1054" "western-michigan" "2017-10-07" "@" "Buffalo" "W (71-68)" 35 61 57.4 597 7 33 86 2.6 2 94 683 7.3 19 6 5 30 8 64 2 0 2
"1055" "western-michigan" "2017-10-15" "" "Akron" "L (13-14)" 13 24 54.2 127 1 31 88 2.8 1 55 215 3.9 8 3 3 14 9 93 0 1 1
"1056" "western-michigan" "2017-10-21" "@" "Eastern Michigan" "W (20-17)" 28 44 63.6 308 1 38 153 4 1 82 461 5.6 14 10 3 27 8 65 2 1 3
"1057" "western-michigan" "2017-11-01" "" "Central Michigan" "L (28-35)" 12 31 38.7 243 2 32 175 5.5 3 63 418 6.6 7 6 2 15 6 57 2 0 2
"1058" "western-michigan" "2017-11-08" "" "Kent State" "W (48-20)" 13 24 54.2 119 0 37 162 4.4 3 61 281 4.6 5 7 0 12 6 56 2 2 4
"1059" "western-michigan" "2017-11-15" "@" "Northern Illinois" "L (31-35)" 6 11 54.5 64 1 49 248 5.1 3 60 312 5.2 2 13 2 17 7 65 3 0 3
"1060" "western-michigan" "2017-11-24" "@" "Toledo" "L (10-37)" 19 29 65.5 300 2 38 155 4.1 2 67 455 6.8 12 9 1 22 6 50 0 1 1
"1061" "tennessee" "2017-09-04" "N" "Georgia Tech" "W (42-41)" 5 10 50 120 0 86 535 6.2 6 96 655 6.8 4 29 0 33 4 37 2 0 2
"1062" "tennessee" "2017-09-09" "" "Indiana State" "W (42-7)" 9 19 47.4 93 1 38 122 3.2 0 57 215 3.8 6 6 1 13 5 45 0 0 0
"1063" "tennessee" "2017-09-16" "@" "Florida" "L (20-26)" 18 28 64.3 212 2 29 168 5.8 0 57 380 6.7 8 6 0 14 8 38 2 1 3
"1064" "tennessee" "2017-09-23" "" "Massachusetts" "W (17-13)" 13 22 59.1 137 1 37 144 3.9 1 59 281 4.8 7 6 1 14 7 43 0 0 0
"1065" "tennessee" "2017-09-30" "" "Georgia" "L (0-41)" 7 17 41.2 84 1 55 294 5.3 4 72 378 5.3 5 13 2 20 6 65 0 1 1
"1066" "tennessee" "2017-10-14" "" "South Carolina" "L (9-15)" 15 24 62.5 129 0 40 194 4.9 1 64 323 5 8 11 0 19 8 59 0 0 0
"1067" "tennessee" "2017-10-21" "@" "Alabama" "L (7-45)" 22 33 66.7 332 2 53 272 5.1 4 86 604 7 16 16 3 35 7 56 1 1 2
"1068" "tennessee" "2017-10-28" "@" "Kentucky" "L (26-29)" 7 16 43.8 82 0 36 289 8 4 52 371 7.1 3 13 1 17 4 44 4 0 4
"1069" "tennessee" "2017-11-04" "" "Southern Mississippi" "W (24-10)" 13 34 38.2 161 0 42 118 2.8 1 76 279 3.7 7 8 3 18 14 120 1 1 2
"1070" "tennessee" "2017-11-11" "@" "Missouri" "L (17-50)" 14 30 46.7 226 4 53 433 8.2 2 83 659 7.9 7 20 2 29 7 60 0 1 1
"1071" "tennessee" "2017-11-18" "" "Louisiana State" "L (10-30)" 11 15 73.3 81 0 43 200 4.7 4 58 281 4.8 5 11 1 17 1 9 0 0 0
"1072" "tennessee" "2017-11-25" "" "Vanderbilt" "L (24-42)" 20 31 64.5 283 4 43 246 5.7 2 74 529 7.1 16 15 2 33 8 60 0 0 0
"1073" "tulane" "2017-09-02" "" "Grambling State" "W (43-14)" 15 27 55.6 148 0 22 77 3.5 2 49 225 4.6 6 3 1 10 11 80 0 1 1
"1074" "tulane" "2017-09-09" "@" "Navy" "L (21-23)" 4 12 33.3 132 1 52 194 3.7 1 64 326 5.1 2 12 1 15 0 0 1 1 2
"1075" "tulane" "2017-09-16" "@" "Oklahoma" "L (14-56)" 20 30 66.7 434 5 32 197 6.2 2 62 631 10.2 15 8 1 24 4 37 2 0 2
"1076" "tulane" "2017-09-23" "" "Army" "W (21-17)" 0 5 0 0 0 69 371 5.4 2 74 371 5 0 20 2 22 5 35 1 2 3
"1077" "tulane" "2017-10-07" "" "Tulsa" "W (62-28)" 12 20 60 273 1 28 139 5 3 48 412 8.6 6 9 1 16 4 36 1 1 2
"1078" "tulane" "2017-10-14" "@" "Florida International" "L (10-23)" 17 31 54.8 220 1 44 218 5 1 75 438 5.8 11 11 1 23 11 105 0 2 2
"1079" "tulane" "2017-10-21" "" "South Florida" "L (28-34)" 10 24 41.7 127 2 52 378 7.3 3 76 505 6.6 6 18 1 25 7 89 0 1 1
"1080" "tulane" "2017-10-27" "@" "Memphis" "L (26-56)" 18 31 58.1 298 3 32 259 8.1 4 63 557 8.8 12 6 0 18 8 80 0 1 1
"1081" "tulane" "2017-11-04" "" "Cincinnati" "L (16-17)" 18 27 66.7 248 1 35 208 5.9 1 62 456 7.4 11 8 0 19 12 123 0 0 0
"1082" "tulane" "2017-11-11" "@" "East Carolina" "W (31-24)" 25 53 47.2 228 1 32 161 5 2 85 389 4.6 12 9 3 24 2 20 0 1 1
"1083" "tulane" "2017-11-18" "" "Houston" "W (20-17)" 18 26 69.2 225 0 33 220 6.7 2 59 445 7.5 13 8 1 22 5 46 1 1 2
"1084" "tulane" "2017-11-25" "@" "Southern Methodist" "L (38-41)" 24 33 72.7 375 4 33 103 3.1 2 66 478 7.2 15 8 1 24 5 24 1 2 3
"1085" "oklahoma-state" "2017-08-31" "" "Tulsa" "W (59-24)" 20 38 52.6 188 0 60 244 4.1 2 98 432 4.4 10 14 2 26 6 48 2 0 2
"1086" "oklahoma-state" "2017-09-08" "@" "South Alabama" "W (44-7)" 14 24 58.3 134 1 27 41 1.5 0 51 175 3.4 9 2 1 12 3 40 1 1 2
"1087" "oklahoma-state" "2017-09-16" "@" "Pittsburgh" "W (59-21)" 20 35 57.1 288 1 34 103 3 1 69 391 5.7 9 8 0 17 6 50 0 2 2
"1088" "oklahoma-state" "2017-09-23" "" "Texas Christian" "L (31-44)" 22 33 66.7 228 1 52 238 4.6 4 85 466 5.5 12 14 6 32 4 23 0 1 1
"1089" "oklahoma-state" "2017-09-30" "@" "Texas Tech" "W (41-34)" 29 46 63 330 1 26 54 2.1 2 72 384 5.3 15 4 6 25 8 63 0 1 1
"1090" "oklahoma-state" "2017-10-14" "" "Baylor" "W (59-16)" 14 36 38.9 168 0 46 219 4.8 1 82 387 4.7 10 11 1 22 5 39 1 2 3
"1091" "oklahoma-state" "2017-10-21" "@" "Texas" "W (13-10)" 22 36 61.1 241 0 33 42 1.3 1 69 283 4.1 5 7 1 13 8 73 0 1 1
"1092" "oklahoma-state" "2017-10-28" "@" "West Virginia" "W (50-39)" 20 42 47.6 285 2 30 62 2.1 1 72 347 4.8 10 6 3 19 6 41 1 4 5
"1093" "oklahoma-state" "2017-11-04" "" "Oklahoma" "L (52-62)" 24 36 66.7 598 5 40 187 4.7 3 76 785 10.3 19 10 1 30 9 81 0 2 2
"1094" "oklahoma-state" "2017-11-11" "@" "Iowa State" "W (49-42)" 30 47 63.8 386 2 29 105 3.6 4 76 491 6.5 18 5 7 30 7 40 0 1 1
"1095" "oklahoma-state" "2017-11-18" "" "Kansas State" "L (40-45)" 10 13 76.9 204 3 49 217 4.4 2 62 421 6.8 7 10 1 18 6 41 1 0 1
"1096" "oklahoma-state" "2017-11-25" "" "Kansas" "W (58-17)" 17 32 53.1 172 2 30 69 2.3 0 62 241 3.9 8 3 0 11 3 19 0 1 1
"1097" "oklahoma-state" "2017-12-28" "N" "Virginia Tech*" "W (30-21)" 23 42 54.8 270 1 50 248 5 2 92 518 5.6 12 18 1 31 5 65 1 1 2
"1098" "new-mexico-state" "2017-08-31" "@" "Arizona State" "L (31-37)" 24 30 80 321 2 40 79 2 2 70 400 5.7 13 5 1 19 1 10 0 0 0
"1099" "new-mexico-state" "2017-09-09" "@" "New Mexico" "W (30-28)" 20 38 52.6 254 2 37 176 4.8 1 75 430 5.7 11 7 3 21 13 104 2 2 4
"1100" "new-mexico-state" "2017-09-16" "" "Troy" "L (24-27)" 25 40 62.5 286 1 37 192 5.2 3 77 478 6.2 13 9 4 26 9 61 0 0 0
"1101" "new-mexico-state" "2017-09-23" "" "Texas-El Paso" "W (41-14)" 10 34 29.4 92 0 36 135 3.8 1 70 227 3.2 5 9 1 15 9 67 0 5 5
"1102" "new-mexico-state" "2017-09-30" "@" "Arkansas" "L (24-42)" 19 26 73.1 264 3 51 230 4.5 3 77 494 6.4 13 13 3 29 3 35 0 1 1
"1103" "new-mexico-state" "2017-10-07" "@" "Appalachian State" "L (31-45)" 11 22 50 75 1 38 350 9.2 5 60 425 7.1 5 12 0 17 11 81 1 2 3
"1104" "new-mexico-state" "2017-10-14" "@" "Georgia Southern" "W (35-27)" 6 9 66.7 73 0 50 192 3.8 2 59 265 4.5 3 10 0 13 6 61 0 0 0
"1105" "new-mexico-state" "2017-10-28" "" "Arkansas State" "L (21-37)" 25 40 62.5 297 4 40 120 3 1 80 417 5.2 16 6 5 27 13 126 1 1 2
"1106" "new-mexico-state" "2017-11-04" "@" "Texas State" "W (45-35)" 33 53 62.3 400 4 36 163 4.5 1 89 563 6.3 19 9 2 30 4 47 3 1 4
"1107" "new-mexico-state" "2017-11-18" "@" "Louisiana" "L (34-47)" 21 35 60 226 2 47 279 5.9 4 82 505 6.2 10 17 2 29 6 60 0 0 0
"1108" "new-mexico-state" "2017-11-25" "" "Idaho" "W (17-10)" 19 35 54.3 174 1 38 41 1.1 0 73 215 2.9 8 6 2 16 4 20 1 2 3
"1109" "new-mexico-state" "2017-12-02" "" "South Alabama" "W (22-17)" 26 46 56.5 331 1 24 22 0.9 1 70 353 5 17 3 1 21 2 26 1 2 3
"1110" "new-mexico-state" "2017-12-29" "N" "Utah State*" "W (26-20)" 25 44 56.8 254 0 45 187 4.2 1 89 441 5 12 8 2 22 8 73 2 0 2
"1111" "texas-am" "2017-09-03" "@" "UCLA" "L (44-45)" 35 59 59.3 491 4 25 63 2.5 2 84 554 6.6 24 3 2 29 7 56 3 0 3
"1112" "texas-am" "2017-09-09" "" "Nicholls State" "W (24-14)" 13 25 52 264 1 31 74 2.4 0 56 338 6 9 3 1 13 7 54 1 1 2
"1113" "texas-am" "2017-09-16" "" "Louisiana" "W (45-21)" 28 44 63.6 216 2 29 93 3.2 1 73 309 4.2 10 7 0 17 4 25 2 3 5
"1114" "texas-am" "2017-09-23" "N" "Arkansas" "W (50-43)" 13 27 48.1 231 3 45 226 5 3 72 457 6.3 8 12 1 21 9 69 0 1 1
"1115" "texas-am" "2017-09-30" "" "South Carolina" "W (24-17)" 17 30 56.7 256 2 26 23 0.9 0 56 279 5 11 2 1 14 2 10 1 0 1
"1116" "texas-am" "2017-10-07" "" "Alabama" "L (19-27)" 13 22 59.1 123 1 44 232 5.3 2 66 355 5.4 6 8 2 16 6 50 1 0 1
"1117" "texas-am" "2017-10-14" "@" "Florida" "W (19-17)" 18 27 66.7 135 1 41 236 5.8 1 68 371 5.5 6 11 0 17 6 44 0 2 2
"1118" "texas-am" "2017-10-28" "" "Mississippi State" "L (14-35)" 12 21 57.1 141 2 52 228 4.4 2 73 369 5.1 7 11 1 19 5 45 0 1 1
"1119" "texas-am" "2017-11-04" "" "Auburn" "L (27-42)" 20 27 74.1 268 3 52 228 4.4 2 79 496 6.3 8 14 1 23 3 34 0 0 0
"1120" "texas-am" "2017-11-11" "" "New Mexico" "W (55-14)" 7 17 41.2 24 0 42 120 2.9 1 59 144 2.4 0 8 3 11 2 19 0 1 1
"1121" "texas-am" "2017-11-18" "@" "Mississippi" "W (31-24)" 19 34 55.9 189 2 39 202 5.2 1 73 391 5.4 6 10 3 19 13 102 1 1 2
"1122" "texas-am" "2017-11-25" "@" "Louisiana State" "L (21-45)" 20 31 64.5 351 3 56 250 4.5 2 87 601 6.9 15 9 3 27 2 30 1 0 1
"1123" "texas-am" "2017-12-29" "N" "Wake Forest*" "L (52-55)" 32 49 65.3 400 4 46 248 5.4 2 95 648 6.8 18 10 3 31 4 45 2 0 2
"1124" "north-carolina" "2017-09-02" "" "California" "L (30-35)" 24 38 63.2 363 4 35 106 3 1 73 469 6.4 13 6 1 20 9 57 0 2 2
"1125" "north-carolina" "2017-09-09" "" "Louisville" "L (35-47)" 25 39 64.1 393 3 44 312 7.1 3 83 705 8.5 18 15 2 35 6 61 0 0 0
"1126" "north-carolina" "2017-09-16" "@" "Old Dominion" "W (53-23)" 14 32 43.8 214 2 33 102 3.1 0 65 316 4.9 6 5 3 14 3 38 2 1 3
"1127" "north-carolina" "2017-09-23" "" "Duke" "L (17-27)" 18 34 52.9 202 1 45 186 4.1 1 79 388 4.9 8 12 0 20 2 12 0 0 0
"1128" "north-carolina" "2017-09-30" "@" "Georgia Tech" "L (7-33)" 5 10 50 53 1 66 403 6.1 3 76 456 6 3 18 1 22 1 5 2 0 2
"1129" "north-carolina" "2017-10-07" "" "Notre Dame" "L (10-33)" 17 31 54.8 146 1 57 341 6 3 88 487 5.5 9 16 2 27 10 80 0 2 2
"1130" "north-carolina" "2017-10-14" "" "Virginia" "L (14-20)" 19 31 61.3 249 2 47 156 3.3 0 78 405 5.2 8 13 2 23 6 54 1 0 1
"1131" "north-carolina" "2017-10-21" "@" "Virginia Tech" "L (7-59)" 15 27 55.6 202 4 46 181 3.9 1 73 383 5.2 11 7 3 21 7 60 0 0 0
"1132" "north-carolina" "2017-10-28" "" "Miami (FL)" "L (19-24)" 17 41 41.5 356 3 32 59 1.8 0 73 415 5.7 10 4 2 16 5 60 1 1 2
"1133" "north-carolina" "2017-11-09" "@" "Pittsburgh" "W (34-31)" 11 17 64.7 142 0 45 267 5.9 4 62 409 6.6 8 14 3 25 1 15 1 0 1
"1134" "north-carolina" "2017-11-18" "" "Western Carolina" "W (65-10)" 16 33 48.5 153 1 37 151 4.1 0 70 304 4.3 6 10 1 17 3 27 2 0 2
"1135" "north-carolina" "2017-11-25" "@" "North Carolina State" "L (21-33)" 20 30 66.7 204 0 45 292 6.5 5 75 496 6.6 8 12 5 25 11 108 0 1 1
"1136" "vanderbilt" "2017-09-02" "@" "Middle Tennessee State" "W (28-6)" 18 31 58.1 166 1 26 64 2.5 0 57 230 4 9 4 3 16 4 14 0 1 1
"1137" "vanderbilt" "2017-09-09" "" "Alabama A&M" "W (42-0)" 8 21 38.1 44 0 32 59 1.8 0 53 103 1.9 1 4 2 7 5 21 0 2 2
"1138" "vanderbilt" "2017-09-16" "" "Kansas State" "W (14-7)" 10 28 35.7 76 0 35 201 5.7 1 63 277 4.4 3 10 0 13 7 68 0 2 2
"1139" "vanderbilt" "2017-09-23" "" "Alabama" "L (0-59)" 17 27 63 181 2 66 496 7.5 6 93 677 7.3 12 24 2 38 6 40 0 0 0
"1140" "vanderbilt" "2017-09-30" "@" "Florida" "L (24-38)" 17 26 65.4 249 0 51 218 4.3 5 77 467 6.1 9 11 3 23 9 64 0 0 0
"1141" "vanderbilt" "2017-10-07" "" "Georgia" "L (14-45)" 10 14 71.4 126 2 54 423 7.8 4 68 549 8.1 6 21 0 27 7 46 1 0 1
"1142" "vanderbilt" "2017-10-14" "@" "Mississippi" "L (35-57)" 22 35 62.9 351 4 41 252 6.1 3 76 603 7.9 13 12 2 27 11 79 0 0 0
"1143" "vanderbilt" "2017-10-28" "@" "South Carolina" "L (27-34)" 19 29 65.5 174 1 37 212 5.7 3 66 386 5.8 8 14 4 26 7 50 0 0 0
"1144" "vanderbilt" "2017-11-04" "" "Western Kentucky" "W (31-17)" 33 53 62.3 355 1 30 -6 -0.2 1 83 349 4.2 15 4 3 22 5 31 0 1 1
"1145" "vanderbilt" "2017-11-11" "" "Kentucky" "L (21-44)" 13 17 76.5 195 0 47 232 4.9 5 64 427 6.7 8 10 3 21 9 61 1 0 1
"1146" "vanderbilt" "2017-11-18" "" "Missouri" "L (17-45)" 10 25 40 235 3 39 191 4.9 1 64 426 6.7 7 9 1 17 11 56 0 0 0
